EmployeeID,Department,Region_Employment,Education Level,Gender,Recruitment Channel,NO_Trainings_LstYear,Age,previous_year_rating,Service Length,Awards,Avg_Training_Score,Is Promoted
22511,Technology,24,Bachelor's,m,sourcing,1,28.0,,1,NO,81.0,NO
22865,Analytics,20,Master's & above,m,,1,40.0,5.0,5,YES,83.0,YES
67467,Finance,2,Below Secondary,f,other,1,26.0,3.0,2,NO,,NO
2268,Technology,13,Bachelor's,m,other,1,35.0,5.0,8,NO,81.0,NO
33517,Sales & Marketing,7,Master's & above,m,other,1,37.0,3.0,7,NO,52.0,NO
27605,Operations,22,Master's & above,m,,1,34.0,3.0,3,NO,75.0,YES
69349,Operations,8,Bachelor's,m,,1,25.0,3.0,2,NO,57.0,NO
45496,Sales & Marketing,2,,m,other,1,22.0,5.0,2,NO,62.0,YES
66262,Procurement,2,Bachelor's,f,other,2,26.0,5.0,2,NO,68.0,YES
55425,Technology,2,Bachelor's,f,other,1,,4.0,7,NO,80.0,NO
29543,Finance,2,Bachelor's,m,sourcing,4,31.0,5.0,3,NO,60.0,NO
36547,Analytics,25,Bachelor's,m,sourcing,1,32.0,3.0,6,NO,86.0,NO
11205,Sales & Marketing,19,Bachelor's,m,sourcing,1,36.0,5.0,8,NO,48.0,NO
469,Technology,2,Bachelor's,f,,1,57.0,3.0,19,NO,81.0,NO
44703,Sales & Marketing,2,Bachelor's,f,,1,42.0,4.0,9,NO,51.0,NO
14847,Sales & Marketing,20,Bachelor's,m,other,1,28.0,3.0,3,NO,48.0,NO
43689,Analytics,12,Bachelor's,m,,2,33.0,4.0,3,NO,86.0,NO
72157,Analytics,2,Bachelor's,m,,1,41.0,3.0,3,NO,86.0,NO
74579,Operations,2,Below Secondary,m,,2,26.0,,1,NO,,NO
51544,Procurement,12,Bachelor's,f,other,1,32.0,5.0,5,YES,84.0,YES
5128,Operations,2,,m,other,1,48.0,3.0,8,NO,57.0,NO
37952,Operations,26,Master's & above,m,,1,41.0,3.0,7,NO,58.0,NO
39914,Technology,2,Master's & above,m,other,1,31.0,5.0,4,NO,82.0,NO
74332,Sales & Marketing,26,Bachelor's,m,other,1,37.0,4.0,5,NO,54.0,NO
42886,Analytics,29,Bachelor's,m,other,1,30.0,1.0,4,NO,84.0,NO
53988,Finance,2,Below Secondary,m,other,1,26.0,5.0,2,NO,60.0,NO
49775,Sales & Marketing,13,Bachelor's,m,sourcing,1,44.0,5.0,11,NO,42.0,NO
66965,Operations,7,Bachelor's,f,sourcing,1,44.0,3.0,10,NO,60.0,NO
70197,R&D,22,Master's & above,m,other,1,30.0,4.0,2,NO,96.0,YES
66210,Operations,22,Below Secondary,m,other,1,24.0,3.0,2,NO,59.0,NO
71008,Sales & Marketing,27,Bachelor's,m,other,1,40.0,1.0,10,NO,49.0,NO
52132,Technology,11,Master's & above,m,,1,32.0,3.0,5,NO,80.0,NO
72604,Sales & Marketing,2,Bachelor's,m,sourcing,1,40.0,5.0,7,NO,53.0,NO
66802,Technology,7,Below Secondary,f,other,2,24.0,4.0,3,NO,78.0,NO
55730,Sales & Marketing,26,Bachelor's,m,other,1,45.0,4.0,15,NO,64.0,YES
8284,Sales & Marketing,2,Bachelor's,f,other,1,34.0,5.0,5,NO,60.0,YES
69715,Operations,2,,f,other,1,58.0,4.0,18,NO,60.0,NO
36117,Technology,24,Bachelor's,m,sourcing,1,35.0,3.0,7,NO,82.0,NO
56139,Sales & Marketing,16,,m,other,1,24.0,4.0,2,NO,51.0,NO
15924,Sales & Marketing,23,Bachelor's,m,other,1,35.0,2.0,8,NO,48.0,NO
41776,Technology,23,Bachelor's,m,sourcing,1,31.0,1.0,2,NO,81.0,NO
25949,Operations,29,Bachelor's,m,other,1,33.0,3.0,5,NO,60.0,NO
51509,HR,2,Master's & above,f,sourcing,1,44.0,3.0,14,NO,47.0,NO
36936,Sales & Marketing,28,,m,other,1,24.0,2.0,2,NO,52.0,YES
25572,Procurement,2,Bachelor's,m,,2,34.0,2.0,10,NO,69.0,NO
11337,Sales & Marketing,22,Bachelor's,m,sourcing,1,37.0,5.0,2,NO,54.0,NO
34965,Operations,26,Bachelor's,m,,2,31.0,3.0,4,NO,63.0,NO
38318,Procurement,19,Bachelor's,m,other,1,32.0,3.0,8,NO,69.0,NO
60969,Operations,2,Bachelor's,f,other,1,0.0,5.0,7,NO,57.0,NO
72765,Operations,2,,f,sourcing,1,53.0,3.0,11,NO,57.0,NO
16951,Operations,22,Bachelor's,m,sourcing,2,37.0,5.0,4,NO,57.0,NO
54416,Sales & Marketing,15,Bachelor's,m,sourcing,1,30.0,2.0,5,NO,49.0,NO
4585,Analytics,15,Bachelor's,m,sourcing,1,35.0,5.0,3,NO,81.0,NO
64140,Technology,11,Bachelor's,m,sourcing,1,32.0,3.0,4,NO,80.0,NO
35746,Operations,15,Bachelor's,m,,1,45.0,3.0,9,NO,,NO
6587,Procurement,13,Bachelor's,m,other,1,29.0,,1,NO,69.0,NO
1901,Sales & Marketing,4,Bachelor's,m,,2,31.0,3.0,4,NO,53.0,NO
56849,Technology,15,Bachelor's,m,sourcing,2,34.0,3.0,8,NO,80.0,NO
56233,Analytics,22,Bachelor's,f,other,1,0.0,,1,NO,86.0,NO
15844,Operations,3,Master's & above,f,other,1,,5.0,7,NO,59.0,NO
1497,Sales & Marketing,10,Master's & above,f,other,1,37.0,3.0,6,NO,47.0,NO
11488,-,7,Master's & above,m,other,1,42.0,3.0,12,NO,48.0,NO
59616,Procurement,4,Master's & above,m,other,1,40.0,3.0,6,NO,72.0,NO
9002,Operations,2,Bachelor's,m,,1,,5.0,5,NO,64.0,NO
63753,Operations,22,Bachelor's,m,,1,50.0,3.0,8,NO,57.0,NO
9192,Operations,21,Bachelor's,m,other,1,28.0,,1,NO,,NO
30143,HR,2,Master's & above,f,referred,1,57.0,3.0,13,NO,53.0,NO
23360,Sales & Marketing,28,Master's & above,m,other,2,42.0,2.0,10,NO,46.0,NO
53301,Operations,2,Master's & above,m,,1,34.0,3.0,8,NO,,NO
29073,Operations,2,Bachelor's,f,,1,34.0,5.0,8,NO,54.0,NO
36460,Operations,13,Bachelor's,m,other,1,29.0,,1,NO,62.0,NO
3171,Operations,4,Master's & above,f,referred,1,32.0,4.0,7,NO,59.0,NO
55062,Operations,7,Bachelor's,f,sourcing,1,27.0,5.0,2,NO,,NO
64798,Analytics,22,Bachelor's,m,other,3,30.0,,1,NO,83.0,NO
7908,Technology,33,Master's & above,m,other,1,46.0,3.0,17,NO,83.0,NO
70048,Sales & Marketing,1,Master's & above,m,other,1,37.0,3.0,10,NO,49.0,YES
63757,Sales & Marketing,2,Bachelor's,f,sourcing,1,48.0,4.0,13,NO,52.0,NO
19046,Technology,2,Bachelor's,m,other,1,40.0,5.0,12,NO,84.0,NO
37427,Technology,20,Bachelor's,m,other,1,32.0,3.0,6,NO,73.0,NO
58138,Sales & Marketing,20,Bachelor's,m,other,1,33.0,1.0,7,NO,48.0,NO
68064,Procurement,23,Bachelor's,f,,1,35.0,3.0,6,NO,66.0,NO
6711,Sales & Marketing,6,,m,sourcing,1,23.0,3.0,2,NO,51.0,NO
51002,Analytics,15,Master's & above,m,other,1,32.0,3.0,4,NO,86.0,NO
5132,Operations,2,Bachelor's,m,sourcing,4,31.0,3.0,6,NO,59.0,NO
15801,Operations,26,Bachelor's,f,other,1,40.0,4.0,13,NO,60.0,NO
47265,Procurement,2,Master's & above,m,,1,43.0,2.0,7,NO,70.0,NO
26798,Operations,32,Master's & above,m,other,1,38.0,3.0,6,NO,60.0,NO
72203,Sales & Marketing,7,Bachelor's,m,,1,36.0,5.0,8,NO,49.0,NO
46862,Procurement,7,Master's & above,m,other,1,49.0,5.0,20,NO,65.0,NO
75629,Sales & Marketing,22,Bachelor's,f,sourcing,1,32.0,1.0,4,NO,50.0,NO
10452,Analytics,2,Bachelor's,m,other,2,26.0,3.0,2,NO,91.0,NO
37017,Analytics,7,Bachelor's,m,sourcing,1,55.0,3.0,18,NO,87.0,NO
76427,HR,22,Master's & above,f,other,1,35.0,3.0,5,NO,50.0,NO
46925,Operations,9,Master's & above,f,,1,0.0,4.0,6,NO,59.0,NO
43828,Sales & Marketing,30,Bachelor's,m,other,1,29.0,5.0,4,NO,,NO
58383,Procurement,4,Bachelor's,m,other,1,46.0,3.0,19,NO,72.0,NO
20660,R&D,27,Bachelor's,m,sourcing,2,30.0,3.0,4,NO,84.0,NO
46166,Sales & Marketing,2,Bachelor's,m,other,1,51.0,5.0,19,NO,40.0,NO
11123,Sales & Marketing,29,Master's & above,m,,1,37.0,3.0,7,NO,54.0,NO
67946,Analytics,32,,m,other,1,27.0,3.0,2,NO,88.0,NO
41763,Sales & Marketing,26,,m,,1,43.0,1.0,4,NO,49.0,NO
40628,HR,32,Bachelor's,f,other,1,31.0,3.0,7,NO,51.0,NO
61482,Operations,7,Master's & above,f,sourcing,2,38.0,4.0,9,NO,65.0,NO
63083,Sales & Marketing,2,Master's & above,f,other,1,43.0,1.0,10,NO,,NO
33789,Technology,7,Bachelor's,m,sourcing,3,29.0,3.0,4,NO,81.0,NO
3540,Technology,22,Master's & above,f,sourcing,1,30.0,3.0,2,NO,79.0,NO
51292,HR,2,Bachelor's,f,other,1,49.0,5.0,22,NO,50.0,NO
137,Analytics,7,Master's & above,m,other,1,49.0,4.0,5,NO,90.0,NO
73204,Sales & Marketing,7,Master's & above,m,sourcing,1,36.0,2.0,5,NO,48.0,NO
73753,Procurement,10,Master's & above,m,sourcing,1,33.0,1.0,3,NO,71.0,NO
49737,Sales & Marketing,22,Master's & above,m,,3,52.0,3.0,25,NO,49.0,NO
22462,Sales & Marketing,32,Bachelor's,f,other,1,29.0,,1,NO,53.0,NO
36905,Operations,7,Bachelor's,m,,1,37.0,3.0,11,NO,56.0,NO
16004,Finance,22,Below Secondary,m,other,1,25.0,3.0,3,NO,,NO
10002,HR,2,Below Secondary,m,sourcing,1,24.0,,1,NO,52.0,NO
43176,Technology,7,Master's & above,f,referred,1,37.0,4.0,13,NO,79.0,NO
12538,Operations,14,Bachelor's,m,other,1,35.0,5.0,10,NO,59.0,YES
56140,Technology,13,Bachelor's,f,other,1,33.0,3.0,4,NO,76.0,YES
71196,Procurement,2,Bachelor's,f,sourcing,1,33.0,5.0,9,NO,71.0,NO
57893,Technology,2,Bachelor's,f,other,1,59.0,3.0,28,NO,78.0,NO
5640,Analytics,2,Bachelor's,m,,1,0.0,,1,NO,88.0,NO
41208,Operations,2,Bachelor's,f,other,1,0.0,2.0,8,NO,59.0,NO
55857,Operations,2,Bachelor's,m,,1,48.0,4.0,13,NO,57.0,NO
27907,-,11,Bachelor's,m,other,1,31.0,3.0,1,NO,62.0,NO
5933,Technology,5,Master's & above,f,,1,32.0,1.0,5,NO,77.0,NO
44678,Procurement,22,Bachelor's,m,other,3,24.0,3.0,2,NO,63.0,NO
48266,Technology,7,Master's & above,m,sourcing,2,37.0,5.0,5,NO,77.0,NO
46639,Sales & Marketing,7,Bachelor's,f,sourcing,1,32.0,5.0,8,NO,46.0,YES
21523,Sales & Marketing,4,Bachelor's,m,other,1,31.0,3.0,2,NO,48.0,NO
32437,Operations,2,Bachelor's,m,sourcing,2,0.0,3.0,5,YES,,NO
65689,Sales & Marketing,2,Bachelor's,m,other,1,57.0,5.0,6,NO,,NO
73819,Operations,15,Master's & above,m,other,2,39.0,2.0,8,NO,59.0,NO
74019,Procurement,2,Master's & above,m,sourcing,1,42.0,1.0,4,NO,70.0,NO
76698,Operations,7,Bachelor's,f,other,1,0.0,3.0,4,YES,65.0,YES
70387,Operations,30,Master's & above,m,sourcing,1,41.0,3.0,3,NO,,NO
56162,Technology,27,Master's & above,f,sourcing,1,41.0,1.0,11,NO,74.0,NO
26260,Sales & Marketing,24,Master's & above,m,sourcing,1,34.0,1.0,7,NO,50.0,NO
53188,Sales & Marketing,31,Bachelor's,m,sourcing,1,47.0,5.0,18,NO,52.0,NO
34074,Sales & Marketing,25,Master's & above,m,sourcing,1,33.0,5.0,7,NO,51.0,NO
38934,Operations,22,Master's & above,f,,1,48.0,3.0,15,NO,69.0,YES
39799,Operations,15,Bachelor's,m,other,1,34.0,4.0,3,NO,60.0,NO
40775,Sales & Marketing,1,Master's & above,m,other,1,35.0,5.0,4,NO,47.0,NO
41928,Analytics,1,Master's & above,m,sourcing,1,35.0,5.0,4,NO,84.0,NO
31364,Technology,15,Bachelor's,f,sourcing,2,26.0,3.0,2,NO,79.0,NO
25351,Sales & Marketing,14,Master's & above,m,,1,45.0,3.0,17,NO,49.0,NO
72690,Sales & Marketing,9,Master's & above,f,sourcing,1,31.0,3.0,1,NO,54.0,NO
11666,Sales & Marketing,34,Bachelor's,m,sourcing,1,30.0,5.0,7,NO,49.0,NO
10167,Sales & Marketing,13,Bachelor's,m,sourcing,1,46.0,1.0,5,NO,50.0,NO
43399,Operations,2,Bachelor's,f,other,1,60.0,5.0,4,NO,56.0,NO
72916,Operations,27,Bachelor's,m,,1,44.0,5.0,11,NO,55.0,NO
19440,Technology,22,Master's & above,m,sourcing,3,35.0,3.0,3,NO,86.0,NO
55444,Sales & Marketing,22,Bachelor's,m,,2,33.0,2.0,6,NO,52.0,NO
10360,Operations,6,Bachelor's,m,sourcing,1,38.0,4.0,8,NO,55.0,NO
66637,Technology,22,Master's & above,m,sourcing,1,39.0,3.0,5,NO,80.0,NO
63026,Sales & Marketing,26,Bachelor's,m,other,1,30.0,3.0,2,NO,50.0,NO
53981,Operations,5,Bachelor's,m,sourcing,1,31.0,,1,NO,65.0,NO
66248,Sales & Marketing,7,Bachelor's,m,sourcing,1,57.0,4.0,3,NO,50.0,NO
73279,Sales & Marketing,2,Bachelor's,f,other,1,34.0,1.0,7,NO,50.0,NO
57365,Operations,2,Bachelor's,m,other,1,38.0,3.0,4,NO,66.0,NO
36691,Sales & Marketing,14,,m,other,1,,,1,NO,55.0,NO
31987,Procurement,17,Master's & above,m,,1,45.0,3.0,16,NO,87.0,YES
73265,Sales & Marketing,1,Master's & above,m,other,1,40.0,1.0,11,NO,53.0,NO
62530,Procurement,32,Bachelor's,m,other,2,32.0,3.0,3,NO,70.0,NO
52716,Sales & Marketing,2,Bachelor's,f,,2,29.0,3.0,2,NO,48.0,NO
12930,Finance,2,Bachelor's,f,other,1,39.0,4.0,11,NO,59.0,NO
70371,Analytics,13,Bachelor's,m,sourcing,1,32.0,3.0,7,NO,80.0,NO
32774,Operations,2,Master's & above,m,,2,57.0,4.0,7,NO,58.0,NO
78119,Procurement,11,Bachelor's,f,other,1,36.0,3.0,4,NO,72.0,NO
50338,Sales & Marketing,2,Bachelor's,m,other,1,34.0,1.0,5,NO,46.0,NO
64630,HR,22,Master's & above,f,,1,33.0,5.0,7,NO,50.0,NO
1830,Technology,2,Master's & above,m,sourcing,1,39.0,2.0,4,NO,81.0,NO
60743,Finance,15,Bachelor's,f,sourcing,2,32.0,4.0,8,NO,59.0,NO
77734,Technology,2,Bachelor's,m,,1,31.0,3.0,6,NO,77.0,NO
51440,Sales & Marketing,22,Bachelor's,m,,1,31.0,1.0,7,NO,52.0,NO
58579,Procurement,22,Bachelor's,f,other,1,25.0,3.0,3,NO,68.0,NO
38123,Sales & Marketing,4,Bachelor's,f,,1,43.0,5.0,4,NO,50.0,NO
57033,Operations,2,Bachelor's,m,,1,25.0,,1,NO,65.0,NO
42513,Procurement,2,Master's & above,f,other,1,50.0,1.0,16,NO,68.0,NO
29146,Operations,22,Master's & above,m,other,3,32.0,3.0,4,NO,64.0,YES
72935,Finance,32,Bachelor's,m,sourcing,1,28.0,3.0,2,NO,59.0,NO
16889,Sales & Marketing,17,Bachelor's,m,other,1,32.0,1.0,5,NO,51.0,NO
6181,Sales & Marketing,16,Bachelor's,m,sourcing,1,34.0,5.0,5,NO,49.0,NO
9025,Operations,16,Bachelor's,m,other,1,30.0,5.0,4,NO,55.0,NO
65024,Operations,7,Master's & above,f,sourcing,1,33.0,5.0,6,NO,74.0,YES
61874,Procurement,7,Master's & above,m,sourcing,2,46.0,4.0,19,NO,70.0,NO
30900,Sales & Marketing,12,Bachelor's,m,sourcing,1,35.0,4.0,10,NO,50.0,YES
44381,Operations,7,Bachelor's,m,other,1,33.0,5.0,8,NO,59.0,YES
805,Operations,22,Bachelor's,m,,1,30.0,4.0,4,NO,59.0,NO
10468,Procurement,7,Bachelor's,m,sourcing,2,33.0,5.0,4,NO,71.0,NO
54127,Sales & Marketing,13,Bachelor's,m,other,1,28.0,4.0,5,NO,52.0,NO
63027,Technology,24,Master's & above,m,other,1,38.0,3.0,8,NO,84.0,NO
26944,Sales & Marketing,2,Bachelor's,f,sourcing,1,34.0,2.0,7,NO,49.0,YES
6788,Sales & Marketing,2,,f,other,2,40.0,,1,NO,51.0,NO
51318,Procurement,31,Bachelor's,f,sourcing,2,30.0,3.0,5,NO,73.0,NO
30551,Operations,12,Bachelor's,f,sourcing,1,29.0,2.0,7,NO,60.0,NO
74141,R&D,26,Bachelor's,m,,1,30.0,3.0,3,NO,83.0,NO
16399,Sales & Marketing,31,Bachelor's,m,sourcing,1,38.0,4.0,10,NO,50.0,NO
10389,Operations,7,Bachelor's,m,other,3,40.0,3.0,11,NO,60.0,NO
15369,Analytics,22,,f,other,1,29.0,4.0,5,NO,86.0,NO
41337,HR,2,Master's & above,f,sourcing,1,53.0,4.0,25,NO,47.0,NO
633,Sales & Marketing,17,Bachelor's,f,sourcing,1,26.0,3.0,2,NO,49.0,NO
30155,Analytics,32,Bachelor's,m,other,2,28.0,,1,NO,82.0,NO
59337,Analytics,22,Master's & above,m,,1,26.0,,1,NO,84.0,NO
3968,Procurement,10,Bachelor's,m,other,1,28.0,3.0,4,NO,65.0,NO
1709,HR,7,Bachelor's,f,,1,30.0,3.0,3,NO,51.0,NO
1588,Operations,15,Master's & above,m,other,1,59.0,4.0,4,NO,56.0,NO
573,R&D,22,Bachelor's,f,other,1,29.0,,1,NO,86.0,NO
24750,Technology,14,Bachelor's,m,sourcing,1,31.0,3.0,4,NO,83.0,NO
9098,Procurement,7,Bachelor's,f,,1,26.0,3.0,2,NO,69.0,NO
41768,Operations,19,Master's & above,f,sourcing,1,37.0,3.0,10,NO,62.0,NO
43660,Operations,8,Bachelor's,f,sourcing,1,25.0,3.0,1,NO,62.0,NO
8027,Technology,31,Bachelor's,m,,1,27.0,2.0,3,NO,78.0,NO
15774,Operations,2,Master's & above,m,sourcing,1,39.0,4.0,10,NO,60.0,NO
4857,Analytics,28,Bachelor's,m,other,1,36.0,5.0,3,NO,91.0,YES
58988,Procurement,23,Master's & above,m,other,2,35.0,5.0,6,NO,91.0,YES
54550,Technology,8,Bachelor's,f,other,1,28.0,,1,NO,81.0,NO
31552,Sales & Marketing,21,Bachelor's,m,other,1,30.0,,1,NO,50.0,NO
76968,Procurement,22,Master's & above,m,sourcing,1,37.0,5.0,9,NO,75.0,NO
73203,Technology,28,Master's & above,m,sourcing,2,35.0,1.0,9,NO,80.0,NO
60095,Sales & Marketing,28,Master's & above,f,other,1,30.0,1.0,5,NO,54.0,NO
6731,R&D,29,Bachelor's,m,,1,30.0,5.0,1,NO,96.0,YES
39725,Technology,2,Bachelor's,m,,1,45.0,4.0,3,NO,83.0,NO
70021,Procurement,23,Master's & above,m,other,1,36.0,3.0,7,NO,71.0,NO
22958,Sales & Marketing,11,Bachelor's,m,sourcing,1,37.0,3.0,4,NO,50.0,NO
21955,Procurement,2,Bachelor's,f,sourcing,2,39.0,3.0,4,NO,73.0,NO
72984,Operations,19,Bachelor's,m,other,1,37.0,5.0,6,NO,59.0,NO
63667,Procurement,26,Bachelor's,m,,1,28.0,,1,NO,82.0,YES
4147,Procurement,22,Master's & above,m,sourcing,1,40.0,3.0,12,NO,70.0,NO
28714,Sales & Marketing,3,Bachelor's,m,other,1,30.0,5.0,3,NO,52.0,NO
51959,Operations,31,Master's & above,m,other,1,36.0,4.0,7,NO,56.0,NO
68716,Sales & Marketing,15,Bachelor's,f,,1,27.0,2.0,4,NO,57.0,NO
30802,Operations,11,Bachelor's,f,other,1,29.0,1.0,4,NO,57.0,NO
34542,Technology,2,Bachelor's,f,sourcing,7,31.0,3.0,5,NO,82.0,NO
32970,Procurement,22,Master's & above,m,other,1,36.0,4.0,7,NO,67.0,NO
10936,Operations,12,Bachelor's,m,other,1,30.0,4.0,4,NO,57.0,NO
20326,Analytics,28,Master's & above,m,,2,32.0,3.0,6,NO,86.0,NO
38445,Sales & Marketing,15,Bachelor's,m,sourcing,1,29.0,5.0,2,NO,50.0,NO
18621,Sales & Marketing,2,Bachelor's,f,other,1,29.0,,1,NO,,NO
10345,Sales & Marketing,22,Master's & above,m,other,2,38.0,1.0,8,NO,47.0,NO
25834,Procurement,2,Master's & above,f,other,1,51.0,3.0,15,NO,71.0,NO
333,Finance,22,Master's & above,m,other,1,32.0,3.0,8,NO,58.0,NO
28850,Technology,14,Master's & above,f,,1,36.0,3.0,5,NO,83.0,NO
61888,Operations,15,Bachelor's,m,sourcing,2,,5.0,5,NO,57.0,NO
30928,Finance,26,Bachelor's,f,sourcing,1,26.0,3.0,5,NO,56.0,NO
21230,R&D,7,Bachelor's,m,,2,32.0,5.0,3,NO,83.0,YES
22445,Sales & Marketing,30,Bachelor's,m,,2,26.0,3.0,3,NO,50.0,NO
57206,Analytics,28,Bachelor's,m,sourcing,1,30.0,4.0,2,NO,83.0,NO
57587,Sales & Marketing,6,Bachelor's,f,other,1,28.0,1.0,2,NO,50.0,NO
29950,Sales & Marketing,26,Bachelor's,m,sourcing,1,40.0,3.0,18,NO,55.0,YES
1825,Legal,2,Bachelor's,m,other,1,33.0,1.0,6,NO,66.0,NO
5272,Operations,2,Below Secondary,f,sourcing,1,24.0,,1,NO,73.0,YES
49389,Legal,27,Below Secondary,m,other,1,27.0,,1,NO,59.0,NO
66875,Operations,29,Bachelor's,m,,1,30.0,4.0,2,NO,,NO
51071,Sales & Marketing,4,Master's & above,f,sourcing,1,37.0,3.0,9,NO,44.0,NO
62499,Operations,2,,f,other,1,33.0,3.0,9,NO,58.0,NO
4566,Analytics,2,Bachelor's,m,other,2,31.0,3.0,2,NO,84.0,NO
77674,Sales & Marketing,31,Bachelor's,m,sourcing,1,43.0,3.0,3,NO,48.0,NO
70679,Sales & Marketing,2,Master's & above,f,other,1,39.0,1.0,10,NO,52.0,YES
20516,Sales & Marketing,2,,m,other,1,24.0,3.0,2,YES,81.0,YES
45145,Procurement,4,Master's & above,m,other,1,41.0,2.0,12,NO,71.0,NO
45721,R&D,4,Master's & above,m,other,1,35.0,5.0,4,NO,85.0,NO
52241,Sales & Marketing,7,Bachelor's,m,sourcing,1,24.0,,1,NO,49.0,NO
23337,Sales & Marketing,1,Master's & above,m,,3,33.0,2.0,7,NO,53.0,NO
8386,Sales & Marketing,17,Master's & above,m,,1,35.0,3.0,3,NO,47.0,NO
70491,Sales & Marketing,15,Bachelor's,m,sourcing,1,30.0,2.0,8,YES,50.0,NO
23241,Procurement,15,Bachelor's,m,,1,29.0,3.0,2,NO,68.0,NO
54003,Sales & Marketing,6,Bachelor's,m,other,1,28.0,5.0,2,NO,50.0,NO
24843,Operations,2,Master's & above,f,other,1,48.0,5.0,15,NO,,NO
35222,Technology,2,Bachelor's,m,other,1,31.0,3.0,3,NO,79.0,NO
47183,Sales & Marketing,1,Bachelor's,m,,1,26.0,1.0,3,NO,50.0,NO
22660,Sales & Marketing,27,,m,,2,24.0,,1,NO,47.0,NO
11943,Technology,27,Bachelor's,f,referred,1,30.0,,1,NO,76.0,NO
57744,Operations,8,Master's & above,f,sourcing,1,38.0,3.0,2,NO,,NO
29142,Sales & Marketing,31,,m,sourcing,1,27.0,5.0,3,NO,49.0,NO
15620,Technology,2,Master's & above,f,other,1,49.0,1.0,24,NO,77.0,NO
44301,Technology,11,Bachelor's,f,other,1,32.0,,1,NO,80.0,NO
24875,Operations,34,Bachelor's,m,other,1,26.0,,1,NO,65.0,NO
61614,Sales & Marketing,2,Bachelor's,f,,1,35.0,5.0,7,NO,48.0,NO
73393,Finance,2,Bachelor's,f,other,2,46.0,3.0,3,NO,59.0,NO
27459,Procurement,22,Master's & above,m,other,1,34.0,2.0,6,NO,69.0,NO
27533,Finance,22,Bachelor's,f,sourcing,2,30.0,1.0,3,NO,59.0,NO
47584,Procurement,2,,f,sourcing,1,53.0,1.0,11,NO,67.0,NO
75636,Sales & Marketing,4,Master's & above,m,,1,49.0,3.0,17,NO,48.0,NO
18390,Procurement,27,Master's & above,f,,1,35.0,3.0,5,NO,68.0,NO
69146,R&D,22,Master's & above,m,other,1,34.0,4.0,4,NO,83.0,NO
10122,Sales & Marketing,30,Bachelor's,m,,7,26.0,2.0,5,NO,46.0,NO
20927,Sales & Marketing,1,Bachelor's,m,sourcing,2,29.0,,1,NO,47.0,NO
60018,Operations,7,Master's & above,f,other,1,37.0,3.0,4,NO,58.0,NO
68791,Analytics,27,Bachelor's,m,other,2,25.0,4.0,2,NO,80.0,NO
25354,Sales & Marketing,2,Bachelor's,m,other,1,47.0,4.0,16,NO,48.0,YES
3491,Analytics,12,Bachelor's,m,sourcing,1,28.0,2.0,5,NO,85.0,NO
74687,Sales & Marketing,14,Bachelor's,m,other,1,32.0,5.0,10,NO,48.0,NO
50049,Procurement,19,Bachelor's,m,other,1,34.0,3.0,4,NO,71.0,NO
30088,Operations,2,,m,sourcing,1,36.0,4.0,3,NO,59.0,NO
45140,Legal,22,Bachelor's,m,other,1,32.0,2.0,6,NO,59.0,NO
35436,Procurement,24,Master's & above,m,sourcing,2,32.0,2.0,5,NO,72.0,NO
72109,Sales & Marketing,8,Bachelor's,m,other,1,29.0,4.0,3,NO,52.0,NO
24397,Operations,22,Bachelor's,m,other,1,32.0,4.0,4,YES,57.0,YES
44154,Sales & Marketing,22,Bachelor's,m,other,5,27.0,3.0,2,NO,52.0,NO
60571,Sales & Marketing,13,Bachelor's,m,other,1,34.0,5.0,4,NO,51.0,NO
59722,Sales & Marketing,16,Master's & above,f,other,1,36.0,3.0,8,NO,48.0,NO
27505,Operations,8,Bachelor's,m,sourcing,1,0.0,5.0,2,NO,59.0,NO
9072,Sales & Marketing,14,Master's & above,m,other,1,33.0,4.0,3,NO,94.0,YES
14939,Sales & Marketing,27,Master's & above,m,other,1,47.0,1.0,3,NO,,NO
13888,Sales & Marketing,11,Bachelor's,m,,1,42.0,3.0,2,NO,48.0,NO
44589,Sales & Marketing,26,Master's & above,m,,1,38.0,1.0,8,NO,54.0,NO
15024,Technology,32,Bachelor's,f,sourcing,4,32.0,5.0,8,NO,93.0,YES
57609,Procurement,17,Bachelor's,f,other,1,44.0,3.0,16,NO,70.0,NO
8470,Sales & Marketing,22,Master's & above,m,other,1,33.0,4.0,5,NO,46.0,NO
47152,Sales & Marketing,26,Bachelor's,m,,2,27.0,3.0,3,NO,55.0,NO
43153,Technology,2,Master's & above,m,other,2,50.0,5.0,14,NO,85.0,NO
4464,Procurement,31,Bachelor's,f,other,2,29.0,3.0,4,NO,71.0,NO
17190,Procurement,34,Bachelor's,m,other,1,29.0,5.0,4,NO,84.0,YES
109,Technology,27,,m,sourcing,2,28.0,3.0,2,NO,79.0,NO
48753,Analytics,2,Bachelor's,m,other,1,44.0,5.0,7,NO,84.0,NO
17602,Operations,8,Bachelor's,f,other,1,32.0,4.0,2,NO,,NO
71562,Analytics,28,Master's & above,m,sourcing,2,30.0,3.0,6,NO,83.0,NO
70593,Operations,21,Bachelor's,m,other,1,37.0,5.0,4,NO,59.0,NO
4445,Operations,22,Bachelor's,f,sourcing,1,37.0,3.0,5,NO,59.0,NO
47038,Sales & Marketing,14,Bachelor's,m,sourcing,1,32.0,1.0,4,NO,52.0,NO
31070,Procurement,23,Bachelor's,m,sourcing,1,36.0,3.0,2,NO,66.0,NO
